"date","Rt_lower","Rt_upper","Rt"
2020-10-10,1.15625,1.4875,1.320111125
2020-10-09,1.17964071856287,1.50299401197605,1.33795057884232
2020-10-08,1.16556291390728,1.50331125827815,1.33404777041943
2020-10-07,1.15862068965517,1.51034482758621,1.33245751724138
2020-10-06,1.15555555555556,1.51851851851852,1.33214755555556
2020-10-05,1.144,1.52,1.33230362666667
2020-10-04,1.11650485436893,1.53398058252427,1.32519061488673
2020-10-03,1.0990099009901,1.5049504950495,1.2982097689769
2020-10-02,1.05309734513274,1.44247787610619,1.24462294985251
2020-10-01,1,1.3960396039604,1.19547188118812
2020-09-30,0.991228070175439,1.35964912280702,1.17231941520468
2020-09-29,0.954545454545455,1.38636363636364,1.16582522727273
2020-09-28,0.980582524271845,1.36893203883495,1.17190944983819
2020-09-27,0.9375,1.3875,1.158972
2020-09-26,0.925,1.3625,1.14067008333333
2020-09-25,0.901098901098901,1.2967032967033,1.09698446886447
2020-09-24,0.857142857142857,1.25274725274725,1.0492380952381
2020-09-23,0.814814814814815,1.23456790123457,1.0212541563786
2020-09-22,0.815217391304348,1.19565217391304,1.00379565217391
2020-09-21,0.808080808080808,1.17171717171717,0.985317912457912
2020-09-20,0.8,1.16842105263158,0.980772
2020-09-19,0.757575757575758,1.21212121212121,0.986405454545455
2020-09-18,0.772151898734177,1.17721518987342,0.96749552742616
2020-09-17,0.725274725274725,1.0989010989011,0.907243443223443
2020-09-16,0.693693693693694,1.01801801801802,0.850263123123123
2020-09-15,0.696296296296296,0.977777777777778,0.833467950617284
2020-09-14,0.73134328358209,1.02238805970149,0.877521492537313
2020-09-13,0.795918367346939,1.16326530612245,0.973804081632653
2020-09-12,0.842105263157895,1.27631578947368,1.05819833333333
2020-09-11,0.893805309734513,1.24778761061947,1.06922719764012
2020-09-10,0.858490566037736,1.21698113207547,1.0340172327044
2020-09-09,0.855855855855856,1.20720720720721,1.03012720720721
2020-09-08,0.875,1.24038461538462,1.05671762820513
2020-09-07,0.929824561403509,1.28070175438596,1.09961643274854
2020-09-06,0.921052631578947,1.38157894736842,1.14638754385965
2020-09-05,0.976744186046512,1.3953488372093,1.18205100775194
2020-09-04,0.967391304347826,1.3695652173913,1.16571550724638
2020-09-03,0.921052631578947,1.36842105263158,1.14033885964912
2020-09-02,0.901408450704225,1.36619718309859,1.1247138028169
2020-09-01,0.925925925925926,1.27777777777778,1.09648222222222
2020-08-31,0.873417721518987,1.30379746835443,1.08563628691983
2020-08-30,0.893939393939394,1.36363636363636,1.12362373737374
2020-08-29,0.883333333333333,1.4,1.13211177777778
2020-08-28,0.876543209876543,1.2962962962963,1.08441374485597
2020-08-27,0.805970149253731,1.25373134328358,1.02087960199005
2020-08-26,0.774647887323944,1.2112676056338,0.982525915492958
2020-08-25,0.782178217821782,1.12871287128713,0.954147062706271
2020-08-24,0.770114942528736,1.14942528735632,0.95800245210728
2020-08-23,0.818181818181818,1.23376623376623,1.01926043290043
2020-08-22,0.855072463768116,1.30434782608696,1.07627111111111
2020-08-21,0.878378378378378,1.32432432432432,1.09236711711712
2020-08-20,0.836065573770492,1.32786885245902,1.07470950819672
2020-08-19,0.853658536585366,1.25609756097561,1.04742219512195
2020-08-18,0.818181818181818,1.23376623376623,1.02248077922078
2020-08-17,0.850574712643678,1.24137931034483,1.04166513409962
2020-08-16,0.884615384615385,1.30769230769231,1.09582495726496
2020-08-15,0.909090909090909,1.45454545454545,1.17383527272727
2020-08-14,0.966666666666667,1.48333333333333,1.22175077777778
2020-08-13,0.96969696969697,1.45454545454545,1.20936656565657
2020-08-12,0.949152542372881,1.45762711864407,1.19544282485876
2020-08-11,0.968253968253968,1.47619047619048,1.21634010582011
2020-08-10,1.02985074626866,1.52238805970149,1.27084537313433
2020-08-09,1.08333333333333,1.70833333333333,1.38459222222222
2020-08-08,1.2,1.86666666666667,1.53192118518519
2020-08-07,1.14285714285714,2.14285714285714,1.61593873015873
2020-08-06,1.21212121212121,2,1.60139333333333
2020-08-05,1.11764705882353,1.88235294117647,1.48735764705882
2020-08-04,1,1.82758620689655,1.40589908045977
2020-08-03,1.03125,1.78125,1.38603645833333
2020-08-02,0.952380952380952,1.9047619047619,1.39086666666667
2020-08-01,0.954545454545455,1.86363636363636,1.39626303030303
2020-07-31,0.894736842105263,1.84210526315789,1.34825543859649
2020-07-30,0.863636363636364,1.72727272727273,1.27588424242424
2020-07-29,0.761904761904762,1.66666666666667,1.20348698412698
2020-07-28,0.736842105263158,1.63157894736842,1.16341122807018
2020-07-27,0.785714285714286,1.5,1.14445928571429
2020-07-26,0.615384615384615,1.76923076923077,1.15580871794872
2020-07-25,0.817045454545471,1.63636363636364,1.19702242424242
2020-07-24,0.615384615384615,1.76923076923077,1.17874307692308
2020-07-23,0.642857142857143,1.71428571428571,1.14768476190476
2020-07-22,0.708333333333333,1.45833333333333,1.08150722222222
2020-07-21,0.611111111111111,1.5,1.03839111111111
2020-07-20,0.6,1.6,1.07221066666667
2020-07-19,0.684210526315789,1.52631578947368,1.09440736842105
2020-07-18,0.444444444444444,1.77777777777778,1.07783703703704
2020-07-17,0.611111111111111,1.5,1.04072518518519
2020-07-16,0.578947368421053,1.42105263157895,0.971134385964912
2020-07-15,0.625,1.33333333333333,0.956964166666667
2020-07-14,0.533333333333333,1.53333333333333,1.01886577777778
2020-07-13,0.684210526315789,1.57894736842105,1.12678210526316
2020-07-12,0.75,1.6875,1.19307291666667
2020-07-11,0.692307692307692,1.84615384615385,1.24575025641026
2020-07-10,0.6,1.9,1.25374733333333
2020-07-09,0.666666666666667,1.83333333333333,1.19790944444444
2020-07-08,0.583333333333333,1.66666666666667,1.09592777777778
2020-07-07,0.533333333333333,1.46666666666667,1.00398844444444
2020-07-06,0.5,1.42857142857143,0.943953809523809
2020-07-05,0.466666666666667,1.4,0.919594222222222
2020-07-04,0.416666666666667,1.41666666666667,0.905320555555556
2020-07-03,0.5,1.3125,0.885594166666667
2020-07-02,0.466666666666667,1.33333333333333,0.852179555555556
2020-07-01,0.470588235294118,1.23529411764706,0.828620392156863
2020-06-30,0.45,1.2,0.818079333333333
2020-06-29,0.5,1.2,0.831947666666667
2020-06-28,0.56,1.24,0.879736
2020-06-27,0.533333333333333,1.46666666666667,0.954457333333333
2020-06-26,0.65,1.45,1.03356133333333
2020-06-25,0.625,1.5625,1.06126875
2020-06-24,0.695652173913043,1.47826086956522,1.07870492753623
2020-06-23,0.6,1.6,1.101284
2020-06-22,0.666666666666667,1.66666666666667,1.15161955555556
2020-06-21,0.705882352941177,1.64705882352941,1.16233725490196
2020-06-20,0.722222222222222,1.61111111111111,1.16223111111111
2020-06-19,0.764705882352941,1.70588235294118,1.2009631372549
2020-06-18,0.666666666666667,2,1.27589333333333
2020-06-17,0.785714285714286,1.92857142857143,1.32237285714286
2020-06-16,0.785714285714286,1.85714285714286,1.3009619047619
2020-06-15,0.785714285714286,1.85714285714286,1.31195523809524
2020-06-14,0,4,1.35310666666667
2020-06-13,0.727272727272727,2,1.33089393939394
2020-06-12,0.636363636363636,1.81818181818182,1.17245515151515
2020-06-11,0.5,1.75,1.06679083333333
2020-06-10,0.444444444444444,1.66666666666667,1.00675925925926
2020-06-09,0.285714285714286,1.71428571428571,0.94424
2020-06-08,0.466666666666667,1.33333333333333,0.873948444444444
2020-06-07,0.466666666666667,1.26666666666667,0.831964888888889
2020-06-06,0.4,1.5,0.884788666666667
2020-06-05,0.5,1.5,0.964406111111111
2020-06-04,0.533333333333333,1.46666666666667,0.997044444444444
2020-06-03,0.333333333333333,1.83333333333333,1.02289555555556
2020-06-02,0.625,1.5,1.04534375
2020-06-01,0.428571428571429,1.71428571428571,1.0125580952381
2020-05-31,0.5,1.58333333333333,1.00210222222222
2020-05-30,0.5,1.5,0.956847222222222
2020-05-29,0.375,1.625,0.917081666666667
2020-05-28,0.461538461538462,1.38461538461538,0.877944615384615
2020-05-27,0.333333333333333,1.44444444444444,0.821268148148148
2020-05-26,0.45,1.15,0.782231666666667
2020-05-25,0.444444444444444,1.16666666666667,0.774636666666667
2020-05-24,0.5,1.25,0.860597666666667
2020-05-23,0.454545454545455,1.54545454545455,0.981372727272727
2020-05-22,0.5,1.7,1.07093133333333
2020-05-21,0.625,1.5625,1.05467375
2020-05-20,0.5625,1.4375,0.996289583333333
2020-05-19,0.5,1.5,0.982814285714286
2020-05-18,0.588235294117647,1.47058823529412,1.00125333333333
2020-05-17,0.5,1.6,1.00993466666667
2020-05-16,0.444444444444444,1.66666666666667,1.00273925925926
2020-05-15,0.578947368421053,1.36842105263158,0.932280350877193
2020-05-14,0.384615384615385,1.38461538461538,0.848009230769231
2020-05-13,0.3,1.4,0.808196
2020-05-12,0.421052631578947,1.15789473684211,0.759086315789474
2020-05-11,0.35,1.05,0.695802666666667
2020-05-10,0.333333333333333,1.05555555555556,0.667627777777778
2020-05-09,0.413793103448276,0.931034482758621,0.663491724137931
2020-05-08,0.375,1,0.671599166666667
2020-05-07,0.472222222222222,0.972222222222222,0.71176537037037
2020-05-06,0.461538461538462,1.07692307692308,0.763235897435897
2020-05-05,0.518518518518518,1.14814814814815,0.827078024691358
2020-05-04,0.5,1.20833333333333,0.852054444444444
2020-05-03,0.5625,1.15625,0.837175
2020-05-02,0.48,1.16,0.805559466666667
2020-05-01,0.555555555555556,1.02222222222222,0.783757777777778
2020-04-30,0.526315789473684,1.05263157894737,0.775307368421053
2020-04-29,0.555555555555556,1.11111111111111,0.814707222222222
2020-04-28,0.583333333333333,1.13888888888889,0.854317407407407
2020-04-27,0.625,1.125,0.868603611111111
2020-04-26,0.555555555555556,1.22222222222222,0.875263456790123
2020-04-25,0.634146341463415,1.17073170731707,0.883912032520325
2020-04-24,0.634615384615385,1.09615384615385,0.857090512820513
2020-04-23,0.613636363636364,1.11363636363636,0.851542272727273
2020-04-22,0.636363636363636,1.15909090909091,0.882147424242424
2020-04-21,0.651162790697674,1.18604651162791,0.903255348837209
2020-04-20,0.685185185185185,1.14814814814815,0.905430617283951
2020-04-19,0.611111111111111,1.19444444444444,0.898611481481482
2020-04-18,0.625,1.175,0.891266333333333
2020-04-17,0.631578947368421,1.07017543859649,0.848254619883041
2020-04-16,0.584905660377358,1.0377358490566,0.805545157232704
2020-04-15,0.586206896551724,1.01724137931034,0.79621
2020-04-14,0.6,1.01666666666667,0.798095111111111
2020-04-13,0.617647058823529,1.01470588235294,0.805636078431373
2020-04-12,0.6,1.05454545454545,0.815921818181818
2020-04-11,0.621212121212121,1.03030303030303,0.821108484848485
2020-04-10,0.581818181818182,1.03636363636364,0.803702909090909
2020-04-09,0.609756097560976,0.963414634146341,0.777513658536585
2020-04-08,0.589473684210526,0.91578947368421,0.75186449122807
2020-04-07,0.582278481012658,0.949367088607595,0.761097299578059
2020-04-06,0.607594936708861,0.974683544303797,0.787815949367089
2020-04-05,0.607594936708861,0.974683544303797,0.789882447257384
2020-04-04,0.604395604395604,0.934065934065934,0.766151062271062
2020-04-03,0.580952380952381,0.885714285714286,0.732567746031746
2020-04-02,0.560747663551402,0.85981308411215,0.709698317757009
2020-04-01,0.581081081081081,0.831081081081081,0.70586018018018
2020-03-31,0.595890410958904,0.849315068493151,0.722005525114155
2020-03-30,0.640287769784173,0.913669064748201,0.772029304556355
2020-03-29,0.682539682539683,0.976190476190476,0.824742962962963
2020-03-28,0.724358974358974,0.993589743589744,0.854406111111111
2020-03-27,0.736526946107784,1,0.865553453093812
2020-03-26,0.733870967741935,1.04838709677419,0.888675
2020-03-25,0.778443113772455,1.04790419161677,0.910700838323353
2020-03-24,0.757352941176471,1.05882352941176,0.907076519607843
2020-03-23,0.781420765027322,1.0327868852459,0.904443424408015
2020-03-22,0.756578947368421,1.03947368421053,0.898373640350877
2020-03-21,0.753731343283582,1.05970149253731,0.902835870646766
2020-03-20,0.766839378238342,1.01554404145078,0.889737651122625
2020-03-19,0.739644970414201,1,0.867024536489152
2020-03-18,0.764444444444444,0.991111111111111,0.87603997037037
2020-03-17,0.797101449275362,1.03381642512077,0.913817198067633
2020-03-16,0.87962962962963,1.125,1.00183787037037
2020-03-15,0.990196078431373,1.25490196078431,1.11947921568627
2020-03-14,1.10062893081761,1.42138364779874,1.26205488469602
2020-03-13,1.23926380368098,1.57055214723926,1.40327955010225
2020-03-12,1.33812949640288,1.71223021582734,1.51952575539568
2020-03-11,1.42982456140351,1.86842105263158,1.64681888888889
2020-03-10,1.54455445544554,2.01980198019802,1.77563399339934
2020-03-09,1.64367816091954,2.16091954022989,1.89545440613027
2020-03-08,1.7,2.35,2.01859433333333
2020-03-07,1.77777777777778,2.48148148148148,2.12026740740741
2020-03-06,1.71794871794872,2.58974358974359,2.14372153846154
2020-03-05,1.60714285714286,2.60714285714286,2.10091666666667
2020-03-04,1.5,2.5,1.9821741025641
2020-03-03,1.46341463414634,2.19512195121951,1.81941414634146
2020-03-02,1.28571428571429,2.21428571428571,1.740145
2020-03-01,1.34782608695652,2.39130434782609,1.8476168115942
2020-02-29,1.375,2.625,1.97817375
2020-02-28,1.4,2.73333333333333,2.04367111111111
2020-02-27,1.2,2.9,2.03918333333333
2020-02-26,1.57142857142857,2.57142857142857,2.0571873015873
2020-02-25,1.33333333333333,3.66666666666667,2.45786444444444
2020-02-24,3.27272727272727,4.63636363636364,3.92767878787879
